order_id;material_type;quantity;supplier_location;destination_location;order_date;weather_conditions;holiday_season;distance_km;transport_mode;route_type;delivery_time_days
235;Elektronik;681;Krefeld;Mumbai;2023-05-10;Schnee;FALSE;6726.15;Luft;intercontinental;32.8
236;Chemikalien;563;Stuttgart;Beijing;2023-08-18;Sturm;FALSE;7846.03;Luft;intercontinental;34.1
237;Bauteile;107;Halle (Saale);Erfurt;2023-03-04;Regnerisch;FALSE;86.17;Schiene;domestic_germany;1.0
238;Elektronik;694;Lyon;Moscow;2023-03-15;Sturm;FALSE;2527.83;Luft;intercontinental;12.5
239;Rohstoffe;500;New York;Freiburg im Breisgau;2023-06-24;Schnee;FALSE;6246.5;Luft;intercontinental;27.8
240;Fertigprodukte;88;Karlsruhe;London;2023-09-21;Klar;TRUE;666.68;Schiene;intra_european;11.0
241;Bauteile;596;Toronto;Dubai;2023-07-10;Regnerisch;FALSE;11070.92;Luft;intercontinental;39.1
242;Fertigprodukte;870;Brasilia;Duisburg;2023-10-31;Schnee;FALSE;9150.72;Luft;intercontinental;44.4
243;Rohstoffe;129;Brisbane;Sydney;2023-12-30;Sturm;FALSE;732.38;Luft;intercontinental;10.9
244;Elektronik;114;Berlin;Münster;2023-10-29;Schnee;FALSE;398.11;Straße;domestic_germany;5.8
245;Rohstoffe;868;Dubai;Rio de Janeiro;2023-07-06;Nebel;FALSE;11869.66;Luft;intercontinental;43.3
246;Fertigprodukte;668;Brisbane;Bochum;2023-09-04;Schnee;FALSE;16110.05;Luft;intercontinental;65.8
247;Fertigprodukte;543;Stuttgart;Shanghai;2023-07-01;Sturm;FALSE;8878.92;Luft;intercontinental;41.5
248;Rohstoffe;746;Paris;London;2023-04-26;Schnee;FALSE;343.56;Luft;intra_european;5.7
249;Chemikalien;871;Tokyo;Melbourne;2023-05-16;Sturm;FALSE;8190.0;Luft;intercontinental;40.3
250;Elektronik;101;Freiburg im Breisgau;Rostock;2023-01-22;Klar;FALSE;740.61;Schiene;domestic_germany;6.9
251;Rohstoffe;331;Leverkusen;Augsburg;2023-06-04;Klar;FALSE;408.63;Schiene;domestic_germany;2.8
252;Bauteile;511;Heidelberg;Paris;2023-07-24;Regnerisch;FALSE;465.06;Straße;intra_european;5.8
253;Fertigprodukte;90;Leipzig;Köln;2023-12-10;Klar;FALSE;380.19;Schiene;domestic_germany;5.0
254;Rohstoffe;863;Marseille;Birmingham;2023-08-18;Klar;FALSE;1155.01;Schiene;intra_european;6.1
255;Rohstoffe;914;Wiesbaden;Brisbane;2023-09-18;Regnerisch;FALSE;16121.22;Luft;intercontinental;47.3
256;Rohstoffe;50;Chicago;Melbourne;2023-04-04;Regnerisch;TRUE;15572.75;Luft;intercontinental;60.2
257;Fertigprodukte;73;Erfurt;Hannover;2023-11-29;Sturm;FALSE;179.26;Schiene;domestic_germany;3.1
258;Rohstoffe;976;Nürnberg;Beijing;2023-10-25;Klar;FALSE;7691.28;Luft;intercontinental;25.0
259;Elektronik;717;Köln;Moscow;2023-09-14;Nebel;FALSE;2085.42;Luft;intercontinental;15.5
260;Rohstoffe;963;Heidelberg;Oberhausen;2023-11-10;Nebel;FALSE;263.12;Luft;domestic_germany;3.7
261;Fertigprodukte;921;Aachen;Miami;2023-05-30;Klar;FALSE;7567.53;Luft;intercontinental;28.1
262;Elektronik;625;Osaka;Brasilia;2023-05-11;Klar;FALSE;17884.28;Luft;intercontinental;50.2
263;Bauteile;964;Hagen;Bielefeld;2023-07-29;Regnerisch;FALSE;103.98;Straße;domestic_germany;2.8
264;Elektronik;411;Solingen;Dresden;2023-10-05;Nebel;FALSE;464.53;Straße;domestic_germany;10.5
265;Rohstoffe;849;Kassel;Mainz;2023-04-11;Nebel;FALSE;169.9;Straße;domestic_germany;1.0
266;Elektronik;923;Münster;Shanghai;2023-02-05;Schnee;FALSE;8754.96;Luft;intercontinental;36.3
267;Elektronik;460;Brasilia;Heidelberg;2023-05-24;Regnerisch;FALSE;9125.53;Luft;intercontinental;28.8
268;Bauteile;373;Münster;Mönchengladbach;2023-06-14;Schnee;FALSE;118.33;Schiene;domestic_germany;2.4
269;Fertigprodukte;256;Mönchengladbach;New York;2023-09-01;Klar;FALSE;6009.45;Luft;intercontinental;20.9
270;Rohstoffe;826;Münster;Chemnitz;2023-02-23;Regnerisch;FALSE;387.66;Luft;domestic_germany;6.9
271;Chemikalien;748;Manchester;Dubai;2023-04-26;Nebel;FALSE;5653.58;Luft;intercontinental;26.0
272;Elektronik;685;Brasilia;Los Angeles;2023-10-19;Klar;FALSE;9264.91;Luft;intercontinental;28.4
273;Rohstoffe;690;Melbourne;Mülheim an der Ruhr;2023-12-16;Sturm;FALSE;16430.31;Luft;intercontinental;70.7
274;Rohstoffe;837;Los Angeles;Los Angeles;2023-02-03;Schnee;FALSE;15.67;Luft;intercontinental;7.5
275;Rohstoffe;968;Hamburg;Saarbrücken;2023-07-11;Sturm;FALSE;523.01;Luft;domestic_germany;6.4
276;Fertigprodukte;118;Beijing;Dresden;2023-06-08;Regnerisch;FALSE;7433.48;Luft;intercontinental;28.9
277;Bauteile;137;Moscow;Rio de Janeiro;2023-06-12;Schnee;FALSE;11543.76;Luft;intercontinental;54.0
278;Rohstoffe;471;Tokyo;Sao Paulo;2023-03-10;Nebel;FALSE;18537.21;Luft;intercontinental;61.3
279;Elektronik;57;Karlsruhe;Mülheim an der Ruhr;2023-09-17;Klar;FALSE;290.58;Schiene;domestic_germany;4.0
280;Rohstoffe;96;Heidelberg;Los Angeles;2023-07-18;Schnee;FALSE;9361.33;Luft;intercontinental;37.3
281;Fertigprodukte;801;Beijing;Oberhausen;2023-05-13;Sturm;FALSE;7783.84;Luft;intercontinental;34.9
282;Elektronik;790;Wiesbaden;Erfurt;2023-08-17;Schnee;FALSE;221.26;Schiene;domestic_germany;2.1
283;Rohstoffe;270;Krefeld;Los Angeles;2023-03-29;Nebel;FALSE;9102.15;Luft;intercontinental;36.2
284;Rohstoffe;668;Heidelberg;Wuppertal;2023-06-18;Regnerisch;FALSE;232.79;Schiene;domestic_germany;4.5
285;Bauteile;867;Münster;Hamburg;2023-11-26;Schnee;FALSE;237.85;Schiene;domestic_germany;2.9
286;Bauteile;767;Saarbrücken;Erfurt;2023-04-13;Nebel;FALSE;346.67;Schiene;domestic_germany;1.4
287;Elektronik;295;Sao Paulo;Brasilia;2023-09-29;Nebel;FALSE;874.6;Luft;intercontinental;9.2
288;Chemikalien;447;Magdeburg;Kassel;2023-11-11;Schnee;FALSE;172.06;Luft;domestic_germany;4.7
289;Elektronik;304;Hamm;Hannover;2023-09-19;Sturm;FALSE;152.07;Luft;domestic_germany;4.8
290;Bauteile;152;Herne;Lyon;2023-02-24;Klar;FALSE;664.84;Luft;intra_european;2.5
291;Fertigprodukte;122;Saarbrücken;Guangzhou;2023-02-25;Sturm;FALSE;9180.98;Luft;intercontinental;44.4
292;Chemikalien;307;Karlsruhe;Gelsenkirchen;2023-11-29;Regnerisch;FALSE;294.05;Schiene;domestic_germany;7.6
293;Bauteile;513;Düsseldorf;Kassel;2023-09-30;Klar;FALSE;189.41;Straße;domestic_germany;3.5
294;Rohstoffe;485;Rostock;Mumbai;2023-10-30;Regnerisch;FALSE;6406.12;Luft;intercontinental;25.9
295;Bauteile;302;Mainz;Leverkusen;2023-02-03;Regnerisch;FALSE;146.88;Schiene;domestic_germany;4.1
296;Fertigprodukte;667;Frankfurt;Osaka;2023-01-21;Sturm;FALSE;9236.51;Luft;intercontinental;43.4
297;Rohstoffe;550;Dubai;London;2023-08-11;Sturm;FALSE;5473.43;See;intercontinental;110.0
298;Chemikalien;937;Hamburg;Berlin;2023-09-19;Klar;FALSE;255.25;Straße;domestic_germany;8.3
299;Fertigprodukte;447;Kassel;Mannheim;2023-05-09;Klar;FALSE;216.07;Straße;domestic_germany;1.1
300;Elektronik;718;Leipzig;Bochum;2023-04-04;Klar;FALSE;357.92;Straße;domestic_germany;7.3
301;Bauteile;211;Rostock;München;2023-06-11;Regnerisch;FALSE;663.29;Schiene;domestic_germany;5.6
302;Rohstoffe;51;Duisburg;Karlsruhe;2023-02-19;Regnerisch;FALSE;293.85;Straße;domestic_germany;2.1
303;Fertigprodukte;640;Münster;Bochum;2023-12-14;Klar;FALSE;60.41;Schiene;domestic_germany;1.0
304;Fertigprodukte;514;Beijing;Mainz;2023-04-16;Sturm;FALSE;7811.34;Luft;intercontinental;35.7
305;Elektronik;766;Hannover;Shanghai;2023-05-06;Nebel;TRUE;8612.07;Luft;intercontinental;40.5
306;Elektronik;539;Paris;Birmingham;2023-08-03;Sturm;FALSE;502.09;Schiene;intra_european;7.0
307;Bauteile;715;Birmingham;Hamm;2023-01-28;Sturm;FALSE;668.83;Schiene;intra_european;6.1
308;Chemikalien;361;Freiburg im Breisgau;München;2023-12-01;Klar;FALSE;278.29;Luft;domestic_germany;2.8
309;Bauteile;388;Hamm;Bonn;2023-03-25;Schnee;FALSE;116.28;Luft;domestic_germany;2.1
310;Rohstoffe;759;Kiel;Mainz;2023-06-02;Sturm;FALSE;497.0;Straße;domestic_germany;4.1
311;Fertigprodukte;582;Oberhausen;Birmingham;2023-04-06;Schnee;FALSE;609.92;Schiene;intra_european;7.3
312;Elektronik;639;Gelsenkirchen;Hannover;2023-01-14;Schnee;FALSE;204.12;Schiene;domestic_germany;4.0
313;Rohstoffe;168;Osnabrück;Köln;2023-06-30;Schnee;TRUE;167.08;Schiene;domestic_germany;3.7
314;Chemikalien;636;New York;Dresden;2023-03-19;Sturm;TRUE;6478.47;Luft;intercontinental;40.3
315;Bauteile;500;Mumbai;Solingen;2023-04-07;Sturm;FALSE;6689.61;Luft;intercontinental;31.7
316;Rohstoffe;372;Chicago;Hamm;2023-04-03;Sturm;FALSE;6818.49;Luft;intercontinental;29.1
317;Bauteile;575;Mannheim;Mumbai;2023-08-02;Sturm;FALSE;6570.94;Luft;intercontinental;32.1
318;Bauteile;329;Dubai;München;2023-07-01;Regnerisch;FALSE;4568.03;Luft;intercontinental;22.2
319;Elektronik;756;Dubai;Oberhausen;2023-10-16;Schnee;TRUE;5001.97;Luft;intercontinental;36.5
320;Rohstoffe;136;Karlsruhe;Magdeburg;2023-03-08;Sturm;FALSE;414.3;Luft;domestic_germany;4.3
321;Fertigprodukte;422;Karlsruhe;Beijing;2023-04-23;Sturm;FALSE;7873.92;Luft;intercontinental;37.6
322;Rohstoffe;541;Sydney;Aachen;2023-09-03;Klar;TRUE;16634.42;Luft;intercontinental;59.2
323;Fertigprodukte;77;Aachen;Krefeld;2023-05-31;Klar;FALSE;71.85;Straße;domestic_germany;1.0
324;Rohstoffe;913;Frankfurt;Frankfurt;2023-01-31;Nebel;FALSE;26.64;Straße;domestic_germany;4.8
325;Chemikalien;15;Mexico City;Hannover;2023-04-17;Sturm;TRUE;9514.2;Luft;intercontinental;59.8
326;Rohstoffe;286;Lübeck;Mülheim an der Ruhr;2023-01-07;Klar;FALSE;372.72;Straße;domestic_germany;5.8
327;Bauteile;262;München;Lübeck;2023-04-20;Klar;FALSE;640.25;Schiene;domestic_germany;4.0
328;Bauteile;827;Brisbane;Düsseldorf;2023-03-12;Klar;FALSE;16150.82;Luft;intercontinental;46.0
329;Elektronik;654;Chicago;Beijing;2023-03-06;Regnerisch;FALSE;10603.49;Luft;intercontinental;38.1
330;Rohstoffe;483;Nürnberg;Mülheim an der Ruhr;2023-01-08;Sturm;FALSE;369.58;Luft;domestic_germany;2.0
331;Rohstoffe;851;Lyon;Kassel;2023-04-30;Klar;FALSE;705.94;Luft;intra_european;1.0
332;Rohstoffe;974;Bielefeld;Heidelberg;2023-08-24;Klar;FALSE;290.81;Straße;domestic_germany;1.7
333;Fertigprodukte;725;Nürnberg;Magdeburg;2023-09-08;Schnee;FALSE;299.23;Straße;domestic_germany;7.9
334;Fertigprodukte;288;Kassel;Frankfurt;2023-03-03;Regnerisch;FALSE;145.77;Schiene;domestic_germany;4.2
335;Bauteile;165;Birmingham;Wiesbaden;2023-06-02;Schnee;FALSE;752.27;Schiene;intra_european;10.2
336;Rohstoffe;79;Münster;Mainz;2023-11-02;Klar;TRUE;222.72;Luft;domestic_germany;3.2
337;Chemikalien;244;Düsseldorf;Hamm;2023-08-01;Schnee;FALSE;88.17;Schiene;domestic_germany;1.7
338;Chemikalien;750;Dresden;Hannover;2023-02-03;Nebel;FALSE;312.78;Schiene;domestic_germany;2.5
339;Rohstoffe;930;Dresden;Leverkusen;2023-07-05;Klar;FALSE;471.45;Schiene;domestic_germany;2.4
340;Bauteile;613;Herne;Wiesbaden;2023-07-26;Klar;FALSE;176.34;Schiene;domestic_germany;1.0
341;Fertigprodukte;476;Köln;Manchester;2023-06-15;Sturm;TRUE;687.22;Schiene;intra_european;10.6
342;Elektronik;353;Marseille;Brasilia;2023-03-19;Sturm;FALSE;8515.33;Luft;intercontinental;39.9
343;Rohstoffe;933;Dubai;Kassel;2023-07-23;Schnee;FALSE;4823.47;Luft;intercontinental;26.7
344;Bauteile;52;Melbourne;Tokyo;2023-05-02;Regnerisch;TRUE;8190.0;Luft;intercontinental;33.7
345;Chemikalien;276;Dubai;Guangzhou;2023-07-24;Klar;FALSE;5841.1;Luft;intercontinental;23.6
346;Elektronik;992;Dresden;Rio de Janeiro;2023-08-22;Schnee;TRUE;9921.95;Luft;intercontinental;55.4
347;Fertigprodukte;912;Sao Paulo;Augsburg;2023-10-26;Nebel;FALSE;9827.38;Luft;intercontinental;39.6
348;Fertigprodukte;36;Mülheim an der Ruhr;Karlsruhe;2023-01-13;Schnee;TRUE;290.58;Straße;domestic_germany;2.3
349;Rohstoffe;565;Leverkusen;Lyon;2023-09-03;Schnee;TRUE;607.85;Schiene;intra_european;6.1
350;Elektronik;921;Beijing;Lyon;2023-02-25;Regnerisch;TRUE;8312.93;Luft;intercontinental;30.8
351;Rohstoffe;458;Houston;Augsburg;2023-03-15;Regnerisch;FALSE;8663.04;Luft;intercontinental;32.1
352;Fertigprodukte;11;Braunschweig;Kassel;2023-04-20;Sturm;FALSE;127.31;Straße;domestic_germany;5.7
353;Fertigprodukte;31;Braunschweig;Mannheim;2023-07-29;Nebel;FALSE;341.22;Straße;domestic_germany;7.9
354;Elektronik;979;Osnabrück;Gelsenkirchen;2023-05-01;Nebel;FALSE;106.93;Straße;domestic_germany;4.8
355;Chemikalien;489;Rostock;Bielefeld;2023-03-12;Regnerisch;FALSE;333.06;Schiene;domestic_germany;3.7
356;Chemikalien;715;Kiel;Moscow;2023-10-25;Nebel;FALSE;1747.43;Luft;intercontinental;9.0
357;Fertigprodukte;163;Dresden;Rostock;2023-07-18;Nebel;FALSE;354.78;Straße;domestic_germany;5.9
358;Bauteile;45;Melbourne;Bochum;2023-04-27;Klar;FALSE;16406.7;Luft;intercontinental;45.2
359;Rohstoffe;391;Sydney;Herne;2023-12-29;Nebel;FALSE;16531.1;Luft;intercontinental;56.0
360;Elektronik;82;Mönchengladbach;Halle (Saale);2023-04-27;Nebel;FALSE;385.41;Schiene;domestic_germany;8.0
361;Chemikalien;792;Rio de Janeiro;Freiburg im Breisgau;2023-12-30;Sturm;FALSE;9378.86;Luft;intercontinental;42.3
362;Bauteile;755;Krefeld;Hannover;2023-10-03;Klar;FALSE;244.94;Schiene;domestic_germany;7.9
363;Elektronik;76;Kiel;Bielefeld;2023-07-15;Sturm;FALSE;277.0;Luft;domestic_germany;5.9
364;Elektronik;45;Stuttgart;Mexico City;2023-04-20;Klar;FALSE;9657.39;Luft;intercontinental;31.2
365;Bauteile;575;Kassel;Hamm;2023-07-29;Regnerisch;FALSE;122.81;Luft;domestic_germany;5.6
366;Elektronik;105;Mainz;Lyon;2023-10-11;Sturm;FALSE;536.05;Luft;intra_european;1.8
367;Chemikalien;391;Mülheim an der Ruhr;Mexico City;2023-09-03;Regnerisch;FALSE;9382.77;Luft;intercontinental;32.3
368;Fertigprodukte;378;Dresden;Guangzhou;2023-07-31;Sturm;TRUE;8660.55;Luft;intercontinental;50.3
369;Fertigprodukte;37;Guangzhou;Manchester;2023-01-09;Schnee;FALSE;9496.87;Luft;intercontinental;43.7
370;Chemikalien;485;Birmingham;Paris;2023-04-16;Nebel;FALSE;502.09;Schiene;intra_european;1.0
371;Fertigprodukte;43;Mannheim;Houston;2023-05-23;Schnee;FALSE;8446.91;Luft;intercontinental;31.8
372;Fertigprodukte;918;Paris;Miami;2023-10-25;Klar;FALSE;7356.57;Luft;intercontinental;23.4
373;Fertigprodukte;280;Braunschweig;Mumbai;2023-12-05;Nebel;FALSE;6472.56;Luft;intercontinental;26.1
374;Bauteile;643;Herne;Magdeburg;2023-08-28;Regnerisch;FALSE;310.03;Schiene;domestic_germany;1.0
375;Fertigprodukte;388;Bielefeld;Frankfurt;2023-05-24;Schnee;FALSE;212.65;Straße;domestic_germany;1.5
376;Bauteile;721;Gelsenkirchen;Toronto;2023-07-14;Sturm;FALSE;6159.21;Luft;intercontinental;32.8
377;Elektronik;38;Saarbrücken;Frankfurt;2023-10-26;Schnee;FALSE;155.48;Luft;domestic_germany;4.4
378;Chemikalien;498;Sydney;Münster;2023-01-01;Regnerisch;FALSE;16488.05;Luft;intercontinental;47.1
379;Fertigprodukte;70;Leipzig;Manchester;2023-03-01;Sturm;FALSE;1017.58;Luft;intra_european;6.6
380;Fertigprodukte;889;Erfurt;Berlin;2023-07-03;Schnee;FALSE;236.88;Luft;domestic_germany;3.5
381;Rohstoffe;282;Bielefeld;Halle (Saale);2023-01-25;Schnee;FALSE;243.85;Straße;domestic_germany;7.2
382;Bauteile;359;Hannover;Birmingham;2023-01-30;Sturm;FALSE;787.21;Schiene;intra_european;6.4
383;Rohstoffe;215;Marseille;Halle (Saale);2023-01-13;Schnee;FALSE;1036.03;Luft;intra_european;4.2
384;Chemikalien;528;Erfurt;Sydney;2023-05-30;Regnerisch;FALSE;16297.04;Luft;intercontinental;41.5
385;Chemikalien;216;Krefeld;Herne;2023-07-21;Sturm;FALSE;48.84;Straße;domestic_germany;5.7
386;Chemikalien;248;Augsburg;Bonn;2023-03-24;Regnerisch;FALSE;379.9;Straße;domestic_germany;1.8
387;Rohstoffe;460;Mainz;Osaka;2023-12-22;Nebel;FALSE;9265.16;Luft;intercontinental;36.4
388;Elektronik;215;Wiesbaden;Münster;2023-10-22;Klar;FALSE;213.1;Schiene;domestic_germany;2.9
389;Fertigprodukte;327;Stuttgart;Hannover;2023-11-04;Schnee;FALSE;402.18;Schiene;domestic_germany;4.9
390;Rohstoffe;610;Chemnitz;Krefeld;2023-05-21;Regnerisch;FALSE;445.69;Luft;domestic_germany;1.0
391;Rohstoffe;935;Düsseldorf;Braunschweig;2023-09-13;Sturm;FALSE;282.77;Straße;domestic_germany;6.5
392;Rohstoffe;756;Sao Paulo;Wiesbaden;2023-03-27;Klar;FALSE;9803.24;Luft;intercontinental;28.6
393;Elektronik;448;Erfurt;Krefeld;2023-07-20;Nebel;FALSE;312.48;Schiene;domestic_germany;1.0
394;Chemikalien;978;Hagen;Melbourne;2023-02-01;Schnee;FALSE;16391.22;Luft;intercontinental;67.7
395;Rohstoffe;822;Sydney;Düsseldorf;2023-07-18;Schnee;FALSE;16571.7;Luft;intercontinental;69.1
396;Fertigprodukte;743;Stuttgart;Chemnitz;2023-04-16;Schnee;TRUE;352.26;Schiene;domestic_germany;6.8
397;Fertigprodukte;901;Darmstadt;Herne;2023-05-14;Sturm;FALSE;210.46;Straße;domestic_germany;2.0
398;Rohstoffe;489;Saarbrücken;Moscow;2023-04-04;Klar;FALSE;2174.79;Luft;intercontinental;12.4
399;Rohstoffe;106;Manchester;Brasilia;2023-01-19;Nebel;FALSE;8844.75;Luft;intercontinental;37.4
400;Bauteile;10;Düsseldorf;Erfurt;2023-06-01;Klar;FALSE;298.38;Schiene;domestic_germany;5.1
401;Fertigprodukte;570;Beijing;Lyon;2023-10-20;Nebel;FALSE;8312.93;Luft;intercontinental;31.5
402;Fertigprodukte;401;Marseille;Sao Paulo;2023-11-11;Schnee;FALSE;9133.69;Luft;intercontinental;38.7
403;Bauteile;589;Gelsenkirchen;Oberhausen;2023-09-01;Regnerisch;FALSE;17.04;Straße;domestic_germany;1.5
404;Fertigprodukte;748;Solingen;Paris;2023-04-14;Klar;FALSE;424.75;Straße;intra_european;6.4
405;Rohstoffe;189;Tokyo;Berlin;2023-04-19;Nebel;FALSE;8915.53;Luft;intercontinental;33.9
406;Bauteile;949;Dubai;Los Angeles;2023-04-21;Nebel;FALSE;13390.51;Luft;intercontinental;49.5
407;Chemikalien;385;Guangzhou;Hagen;2023-06-28;Schnee;FALSE;9044.69;Luft;intercontinental;37.0
408;Rohstoffe;29;Wiesbaden;Stuttgart;2023-06-15;Regnerisch;FALSE;160.79;Luft;domestic_germany;3.8
409;Bauteile;210;Guangzhou;Hamm;2023-02-04;Schnee;FALSE;9007.23;Luft;intercontinental;37.2
410;Bauteile;493;Hamm;Solingen;2023-06-16;Nebel;FALSE;76.18;Straße;domestic_germany;8.2
411;Chemikalien;999;Berlin;Brisbane;2023-05-26;Schnee;FALSE;15680.24;Luft;intercontinental;70.6
412;Bauteile;706;Leverkusen;Bonn;2023-12-01;Schnee;FALSE;34.54;Straße;domestic_germany;5.7
413;Fertigprodukte;125;Birmingham;Moscow;2023-10-29;Regnerisch;FALSE;2564.31;Luft;intercontinental;12.9
414;Rohstoffe;413;Nürnberg;Guangzhou;2023-10-17;Schnee;FALSE;8904.17;Luft;intercontinental;37.8
415;Elektronik;125;Moscow;Wuppertal;2023-12-01;Klar;FALSE;2057.75;Luft;intercontinental;17.6
416;Bauteile;422;Hagen;Lyon;2023-03-25;Regnerisch;FALSE;651.53;Luft;intra_european;5.1
417;Rohstoffe;794;Saarbrücken;Beijing;2023-02-21;Klar;FALSE;7936.25;Luft;intercontinental;28.8
418;Elektronik;312;Brisbane;Mülheim an der Ruhr;2023-06-27;Regnerisch;FALSE;16132.74;Luft;intercontinental;48.2
419;Chemikalien;970;Leipzig;Frankfurt;2023-01-11;Nebel;TRUE;293.5;Schiene;domestic_germany;3.7
420;Elektronik;549;Osnabrück;Düsseldorf;2023-09-25;Sturm;FALSE;146.24;Schiene;domestic_germany;1.0
421;Elektronik;206;Darmstadt;Bonn;2023-06-05;Regnerisch;TRUE;146.31;Luft;domestic_germany;8.8
422;Fertigprodukte;229;Kiel;Osnabrück;2023-06-16;Klar;FALSE;265.76;Schiene;domestic_germany;2.0
423;Fertigprodukte;327;Mülheim an der Ruhr;Chemnitz;2023-08-31;Klar;FALSE;426.08;Luft;domestic_germany;2.5
424;Chemikalien;7;Wiesbaden;Birmingham;2023-06-13;Sturm;FALSE;752.27;Schiene;intra_european;6.0
425;Rohstoffe;588;New York;Bonn;2023-07-30;Schnee;FALSE;6071.86;Luft;intercontinental;33.2
426;Bauteile;605;Düsseldorf;Kassel;2023-07-25;Sturm;FALSE;189.41;Straße;domestic_germany;6.5
427;Bauteile;740;Melbourne;Halle (Saale);2023-03-28;Sturm;FALSE;16079.45;Luft;intercontinental;67.1
428;Bauteile;321;Halle (Saale);Mumbai;2023-02-24;Nebel;FALSE;6359.13;Luft;intercontinental;28.8
429;Elektronik;509;Münster;Marseille;2023-09-14;Nebel;FALSE;978.13;Luft;intra_european;5.7
430;Chemikalien;751;Augsburg;Marseille;2023-05-16;Schnee;FALSE;707.94;Luft;intra_european;6.9
431;Fertigprodukte;254;Houston;Braunschweig;2023-09-29;Klar;FALSE;8416.68;Luft;intercontinental;27.8
432;Rohstoffe;583;München;Herne;2023-06-25;Regnerisch;FALSE;490.53;Schiene;domestic_germany;1.0
433;Fertigprodukte;278;Brasilia;Kiel;2023-10-20;Sturm;FALSE;9522.45;Luft;intercontinental;41.4
434;Elektronik;331;Wuppertal;Berlin;2023-03-13;Schnee;FALSE;451.47;Straße;domestic_germany;3.6
435;Bauteile;536;Chemnitz;Brisbane;2023-12-16;Regnerisch;FALSE;15785.29;Luft;intercontinental;45.7
436;Chemikalien;434;Tokyo;Osnabrück;2023-06-15;Klar;FALSE;9168.32;Luft;intercontinental;32.9
437;Bauteile;988;Kiel;Tokyo;2023-05-30;Nebel;FALSE;8904.79;Luft;intercontinental;31.5
438;Elektronik;233;New York;Chemnitz;2023-06-21;Klar;FALSE;6438.1;Luft;intercontinental;18.5
439;Chemikalien;689;Wuppertal;Mainz;2023-02-14;Sturm;TRUE;160.49;Schiene;domestic_germany;1.1
440;Bauteile;566;Osnabrück;Aachen;2023-11-13;Klar;FALSE;215.57;Straße;domestic_germany;3.2
441;Elektronik;538;Bielefeld;Brasilia;2023-03-26;Regnerisch;FALSE;9287.37;Luft;intercontinental;24.8
442;Bauteile;131;Heidelberg;Sao Paulo;2023-07-06;Sturm;FALSE;9778.44;Luft;intercontinental;45.6
443;Bauteile;811;Mexico City;Rostock;2023-10-26;Klar;FALSE;9568.93;Luft;intercontinental;33.3
444;Rohstoffe;564;Nürnberg;Los Angeles;2023-06-05;Schnee;FALSE;9470.54;Luft;intercontinental;44.3
445;Rohstoffe;18;Marseille;Chemnitz;2023-05-19;Schnee;TRUE;1013.28;Schiene;intra_european;11.7
446;Elektronik;663;Sydney;Osaka;2023-11-28;Schnee;TRUE;7797.38;See;intercontinental;201.7
447;Rohstoffe;359;Bielefeld;Miami;2023-10-22;Schnee;TRUE;7696.04;Luft;intercontinental;44.6
448;Chemikalien;520;Krefeld;Paris;2023-10-18;Sturm;FALSE;408.95;Straße;intra_european;4.2
449;Bauteile;853;Dubai;Beijing;2023-10-04;Schnee;FALSE;5841.94;Luft;intercontinental;27.5
450;Elektronik;10;Hannover;Houston;2023-07-31;Sturm;FALSE;8364.33;Luft;intercontinental;37.5
451;Chemikalien;435;Tokyo;Dresden;2023-05-08;Klar;FALSE;9022.31;Luft;intercontinental;28.5
452;Chemikalien;680;Duisburg;Solingen;2023-01-26;Regnerisch;TRUE;36.54;Straße;domestic_germany;3.4
453;Elektronik;142;Hamm;Houston;2023-09-22;Sturm;FALSE;8287.94;Luft;intercontinental;39.2
454;Fertigprodukte;658;Manchester;München;2023-02-24;Nebel;FALSE;1135.97;Schiene;intra_european;7.3
455;Elektronik;791;Manchester;Chicago;2023-03-06;Klar;FALSE;6127.09;Luft;intercontinental;23.1
456;Bauteile;655;München;New York;2023-10-03;Sturm;FALSE;6488.65;Luft;intercontinental;30.9
457;Bauteile;625;Guangzhou;Mönchengladbach;2023-10-10;Klar;FALSE;9116.85;Luft;intercontinental;27.2
458;Elektronik;85;Magdeburg;Mainz;2023-06-06;Schnee;FALSE;332.53;Straße;domestic_germany;8.6
459;Fertigprodukte;135;Moscow;New York;2023-06-18;Nebel;FALSE;7510.26;Luft;intercontinental;29.4
460;Bauteile;917;Karlsruhe;Brasilia;2023-10-04;Nebel;FALSE;9082.54;Luft;intercontinental;32.7
461;Fertigprodukte;151;Moscow;Sao Paulo;2023-01-22;Klar;FALSE;11806.41;Luft;intercontinental;37.5
462;Elektronik;22;Marseille;Marseille;2023-01-04;Regnerisch;FALSE;31.97;Luft;intercontinental;6.7
463;Elektronik;457;Manchester;Mannheim;2023-11-28;Schnee;FALSE;862.99;Schiene;intra_european;10.8
